1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,22,7,"[3, 1, 6, 5, 5, 4, 5, 4, 3, 3]",22,17,0.17063697494523078,1,0.005,-1
3,22,8,"[2, 4, 2, 2, 1, 1, 5, 2, 3, 8]",20,10,0.21669387046619493,1,0.005,-1
4,22,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.28742300176116214,1,0.005,-1
5,22,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.25329270349499494,1,0.005,-1
6,22,5,"[5, 2, 3, 4, 3, 4, 6, 3, 4, 2]",25,11,0.1513791479715275,1,0.005,-1
7,22,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.09063530118203954,1,0.005,-1
8,22,2,"[7, 5, 3, 7, 2, 4, 0, 14, 4, 3]",33,16,0.26483961974826736,1,0.005,-1
9,22,0,"[72, 101, 64, 79, 80, 87, 78, 92, 59, 90]",46,16,0.0,1,0.005,-1
10,22,4,"[2, 8, 3, 3, 5, 3, 8, 4, 4, 8]",36,12,0.14258758197082952,1,0.005,-1
11,22,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.213156197558563,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,23,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.13484836579444706,1,0.005,-1
3,23,4,"[2, 8, 3, 3, 5, 3, 8, 4, 4, 8]",36,12,0.14258758197082952,1,0.005,-1
4,23,6,"[0, 14, 1, 6, 5, 4, 5, 6, 4, 2]",31,16,0.261542588250126,1,0.005,-1
5,23,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.1625883228168087,1,0.005,-1
6,23,12,"[6, 6, 3, 5, 3, 11, 5, 2, 4, 7]",36,16,0.15350000029565564,1,0.005,-1
7,23,0,"[72, 101, 64, 79, 80, 87, 78, 92, 59, 90]",46,16,0.0,1,0.005,-1
8,23,7,"[3, 1, 6, 5, 5, 4, 5, 4, 3, 3]",22,17,0.17063697494523078,1,0.005,-1
9,23,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.1447840252320051,1,0.005,-1
10,23,16,"[3, 7, 2, 3, 4, 2, 4, 7, 4, 2]",25,13,0.14465801288639704,1,0.005,-1
11,23,5,"[5, 2, 3, 4, 3, 4, 6, 3, 4, 2]",25,11,0.1513791479715275,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,24,16,"[3, 7, 2, 3, 4, 2, 4, 7, 4, 2]",25,13,0.14465801288639704,1,0.005,-1
3,24,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.09063530118203954,1,0.005,-1
4,24,0,"[72, 101, 64, 79, 80, 87, 78, 92, 59, 90]",46,16,0.0,1,0.005,-1
5,24,5,"[5, 2, 3, 4, 3, 4, 6, 3, 4, 2]",25,11,0.1513791479715275,1,0.005,-1
6,24,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.213156197558563,1,0.005,-1
7,24,11,"[6, 7, 4, 6, 4, 8, 5, 7, 4, 6]",42,15,0.055791354361820984,1,0.005,-1
8,24,2,"[7, 5, 3, 7, 2, 4, 0, 14, 4, 3]",33,16,0.26483961974826736,1,0.005,-1
9,24,4,"[2, 8, 3, 3, 5, 3, 8, 4, 4, 8]",36,12,0.14258758197082952,1,0.005,-1
10,24,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.1447840252320051,1,0.005,-1
11,24,10,"[3, 5, 2, 4, 0, 5, 3, 0, 2, 3]",16,11,0.292577502549823,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,25,8,"[2, 4, 2, 2, 1, 1, 5, 2, 3, 8]",20,10,0.21669387046619493,1,0.005,-1
3,25,1,"[4, 2, 3, 1, 3, 4, 1, 5, 1, 4]",15,13,0.17868086760674307,1,0.005,-1
4,25,16,"[3, 7, 2, 3, 4, 2, 4, 7, 4, 2]",25,13,0.14465801288639704,1,0.005,-1
5,25,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.1625883228168087,1,0.005,-1
6,25,2,"[7, 5, 3, 7, 2, 4, 0, 14, 4, 3]",33,16,0.26483961974826736,1,0.005,-1
7,25,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.28742300176116214,1,0.005,-1
8,25,10,"[3, 5, 2, 4, 0, 5, 3, 0, 2, 3]",16,11,0.292577502549823,1,0.005,-1
9,25,4,"[2, 8, 3, 3, 5, 3, 8, 4, 4, 8]",36,12,0.14258758197082952,1,0.005,-1
10,25,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.1447840252320051,1,0.005,-1
11,25,11,"[6, 7, 4, 6, 4, 8, 5, 7, 4, 6]",42,15,0.055791354361820984,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,26,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.1625883228168087,1,0.005,-1
3,26,1,"[4, 2, 3, 1, 3, 4, 1, 5, 1, 4]",15,13,0.17868086760674307,1,0.005,-1
4,26,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.25329270349499494,1,0.005,-1
5,26,5,"[5, 2, 3, 4, 3, 4, 6, 3, 4, 2]",25,11,0.1513791479715275,1,0.005,-1
6,26,10,"[3, 5, 2, 4, 0, 5, 3, 0, 2, 3]",16,11,0.292577502549823,1,0.005,-1
7,26,11,"[6, 7, 4, 6, 4, 8, 5, 7, 4, 6]",42,15,0.055791354361820984,1,0.005,-1
8,26,4,"[2, 8, 3, 3, 5, 3, 8, 4, 4, 8]",36,12,0.14258758197082952,1,0.005,-1
9,26,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.13484836579444706,1,0.005,-1
10,26,0,"[72, 101, 64, 79, 80, 87, 78, 92, 59, 90]",46,16,0.0,1,0.005,-1
11,26,12,"[6, 6, 3, 5, 3, 11, 5, 2, 4, 7]",36,16,0.15350000029565564,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,27,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.09063530118203954,1,0.005,-1
3,27,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.213156197558563,1,0.005,-1
4,27,1,"[4, 2, 3, 1, 3, 4, 1, 5, 1, 4]",15,13,0.17868086760674307,1,0.005,-1
5,27,18,"[3, 1, 4, 6, 2, 3, 2, 1, 2, 7]",14,17,0.22709485841243343,1,0.005,-1
6,27,10,"[3, 5, 2, 4, 0, 5, 3, 0, 2, 3]",16,11,0.292577502549823,1,0.005,-1
7,27,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.28742300176116214,1,0.005,-1
8,27,12,"[6, 6, 3, 5, 3, 11, 5, 2, 4, 7]",36,16,0.15350000029565564,1,0.005,-1
9,27,16,"[3, 7, 2, 3, 4, 2, 4, 7, 4, 2]",25,13,0.14465801288639704,1,0.005,-1
10,27,11,"[6, 7, 4, 6, 4, 8, 5, 7, 4, 6]",42,15,0.055791354361820984,1,0.005,-1
11,27,0,"[72, 101, 64, 79, 80, 87, 78, 92, 59, 90]",46,16,0.0,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,28,18,"[3, 1, 4, 6, 2, 3, 2, 1, 2, 7]",14,17,0.22709485841243343,1,0.005,-1
3,28,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.09063530118203954,1,0.005,-1
4,28,2,"[7, 5, 3, 7, 2, 4, 0, 14, 4, 3]",33,16,0.26483961974826736,1,0.005,-1
5,28,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.1447840252320051,1,0.005,-1
6,28,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.13484836579444706,1,0.005,-1
7,28,16,"[3, 7, 2, 3, 4, 2, 4, 7, 4, 2]",25,13,0.14465801288639704,1,0.005,-1
8,28,7,"[3, 1, 6, 5, 5, 4, 5, 4, 3, 3]",22,17,0.17063697494523078,1,0.005,-1
9,28,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.28742300176116214,1,0.005,-1
10,28,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.1625883228168087,1,0.005,-1
11,28,0,"[72, 101, 64, 79, 80, 87, 78, 92, 59, 90]",46,16,0.0,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,29,6,"[0, 14, 1, 6, 5, 4, 5, 6, 4, 2]",31,16,0.261542588250126,1,0.005,-1
3,29,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.25329270349499494,1,0.005,-1
4,29,18,"[3, 1, 4, 6, 2, 3, 2, 1, 2, 7]",14,17,0.22709485841243343,1,0.005,-1
5,29,8,"[2, 4, 2, 2, 1, 1, 5, 2, 3, 8]",20,10,0.21669387046619493,1,0.005,-1
6,29,12,"[6, 6, 3, 5, 3, 11, 5, 2, 4, 7]",36,16,0.15350000029565564,1,0.005,-1
7,29,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.1447840252320051,1,0.005,-1
8,29,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.1625883228168087,1,0.005,-1
9,29,0,"[72, 101, 64, 79, 80, 87, 78, 92, 59, 90]",46,16,0.0,1,0.005,-1
10,29,16,"[3, 7, 2, 3, 4, 2, 4, 7, 4, 2]",25,13,0.14465801288639704,1,0.005,-1
11,29,7,"[3, 1, 6, 5, 5, 4, 5, 4, 3, 3]",22,17,0.17063697494523078,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,30,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.213156197558563,1,0.005,-1
3,30,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.1625883228168087,1,0.005,-1
4,30,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.25329270349499494,1,0.005,-1
5,30,18,"[3, 1, 4, 6, 2, 3, 2, 1, 2, 7]",14,17,0.22709485841243343,1,0.005,-1
6,30,6,"[0, 14, 1, 6, 5, 4, 5, 6, 4, 2]",31,16,0.261542588250126,1,0.005,-1
7,30,7,"[3, 1, 6, 5, 5, 4, 5, 4, 3, 3]",22,17,0.17063697494523078,1,0.005,-1
8,30,0,"[72, 101, 64, 79, 80, 87, 78, 92, 59, 90]",46,16,0.0,1,0.005,-1
9,30,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.1447840252320051,1,0.005,-1
10,30,4,"[2, 8, 3, 3, 5, 3, 8, 4, 4, 8]",36,12,0.14258758197082952,1,0.005,-1
11,30,16,"[3, 7, 2, 3, 4, 2, 4, 7, 4, 2]",25,13,0.14465801288639704,1,0.005,-1
