1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
3,9,44,"[3, 1, 10, 0, 2, 2, 2, 3, 1, 4]",12,16,0.31783783794545295,1,0.005,-1
4,9,16,"[3, 7, 2, 3, 4, 2, 4, 7, 4, 2]",25,13,0.13782327036329392,1,0.005,-1
5,9,23,"[2, 6, 1, 3, 2, 5, 1, 5, 6, 6]",24,13,0.19184197424347832,1,0.005,-1
6,9,27,"[8, 7, 8, 4, 3, 2, 4, 10, 7, 2]",38,17,0.17606786745500966,1,0.005,-1
7,9,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.2129924091322133,1,0.005,-1
8,9,25,"[3, 7, 3, 5, 7, 3, 6, 6, 3, 5]",36,12,0.10724398436946374,1,0.005,-1
9,9,35,"[5, 4, 5, 7, 6, 4, 4, 10, 6, 3]",38,16,0.1101880803515714,1,0.005,-1
10,9,0,"[203, 253, 194, 217, 212, 219, 188, 251, 195, 206]",46,16,0.0,1,0.005,-1
11,9,20,"[2, 3, 2, 3, 3, 1, 3, 4, 3, 3]",12,15,0.10816605893847764,1,0.005,-1
12,9,48,"[10, 8, 3, 3, 7, 10, 6, 5, 7, 2]",47,14,0.1644070332712964,1,0.005,-1
13,9,36,"[2, 4, 8, 4, 3, 2, 0, 4, 6, 1]",17,17,0.2625798367190598,1,0.005,-1
14,9,6,"[0, 14, 1, 6, 5, 4, 5, 6, 4, 2]",31,16,0.26771571846760056,1,0.005,-1
15,9,38,"[10, 8, 4, 6, 3, 7, 7, 5, 6, 5]",51,10,0.11464894642001039,1,0.005,-1
16,9,30,"[1, 3, 1, 6, 5, 2, 0, 2, 2, 2]",12,12,0.2624433352693839,1,0.005,-1
17,9,33,"[5, 12, 5, 8, 2, 3, 5, 10, 9, 4]",48,15,0.16116229662681003,1,0.005,-1
18,9,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.1724960424695065,1,0.005,-1
19,9,49,"[4, 4, 4, 4, 4, 9, 4, 11, 5, 4]",36,17,0.12844863490940442,1,0.005,-1
20,9,26,"[2, 4, 4, 3, 3, 5, 3, 2, 4, 1]",21,10,0.14349832872834073,1,0.005,-1
21,9,40,"[6, 4, 3, 8, 6, 7, 4, 4, 7, 6]",40,15,0.11283336418322637,1,0.005,-1
22,9,21,"[8, 10, 5, 5, 8, 3, 8, 6, 8, 7]",52,16,0.1110287000283837,1,0.005,-1
23,9,8,"[2, 4, 2, 2, 1, 1, 5, 2, 3, 8]",20,10,0.22932322602159508,1,0.005,-1
24,9,12,"[6, 6, 3, 5, 3, 11, 5, 2, 4, 7]",36,16,0.16526035806401035,1,0.005,-1
25,9,46,"[3, 4, 3, 6, 8, 5, 3, 4, 5, 3]",29,15,0.11706039392754984,1,0.005,-1
26,9,18,"[3, 1, 4, 6, 2, 3, 2, 1, 2, 7]",14,17,0.22856803428595832,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,10,1,"[4, 2, 3, 1, 3, 4, 1, 5, 1, 4]",15,13,0.18191017407292348,1,0.005,-1
3,10,38,"[10, 8, 4, 6, 3, 7, 7, 5, 6, 5]",51,10,0.11464894642001039,1,0.005,-1
4,10,22,"[2, 2, 2, 2, 7, 7, 8, 7, 7, 8]",35,17,0.20581720803647757,1,0.005,-1
5,10,33,"[5, 12, 5, 8, 2, 3, 5, 10, 9, 4]",48,15,0.16116229662681003,1,0.005,-1
6,10,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.28249390814299774,1,0.005,-1
7,10,18,"[3, 1, 4, 6, 2, 3, 2, 1, 2, 7]",14,17,0.22856803428595832,1,0.005,-1
8,10,35,"[5, 4, 5, 7, 6, 4, 4, 10, 6, 3]",38,16,0.1101880803515714,1,0.005,-1
9,10,32,"[6, 5, 7, 5, 2, 6, 5, 4, 3, 6]",32,17,0.12231976058459511,1,0.005,-1
10,10,10,"[3, 5, 2, 4, 0, 5, 3, 0, 2, 3]",16,11,0.2985250002045833,1,0.005,-1
11,10,41,"[0, 2, 3, 5, 7, 3, 2, 3, 2, 1]",18,10,0.2584391804708627,1,0.005,-1
12,10,11,"[6, 7, 4, 6, 4, 8, 5, 7, 4, 6]",42,15,0.06617129076272497,1,0.005,-1
13,10,47,"[5, 2, 4, 5, 6, 7, 8, 9, 2, 4]",38,14,0.16029205772379748,1,0.005,-1
14,10,8,"[2, 4, 2, 2, 1, 1, 5, 2, 3, 8]",20,10,0.22932322602159508,1,0.005,-1
15,10,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.13685495494205518,1,0.005,-1
16,10,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.2129924091322133,1,0.005,-1
17,10,6,"[0, 14, 1, 6, 5, 4, 5, 6, 4, 2]",31,16,0.26771571846760056,1,0.005,-1
18,10,39,"[4, 8, 5, 2, 5, 10, 3, 8, 4, 5]",42,12,0.13628383763268043,1,0.005,-1
19,10,46,"[3, 4, 3, 6, 8, 5, 3, 4, 5, 3]",29,15,0.11706039392754984,1,0.005,-1
20,10,37,"[3, 3, 3, 3, 6, 2, 2, 6, 2, 2]",19,13,0.13592619065502534,1,0.005,-1
21,10,26,"[2, 4, 4, 3, 3, 5, 3, 2, 4, 1]",21,10,0.14349832872834073,1,0.005,-1
22,10,49,"[4, 4, 4, 4, 4, 9, 4, 11, 5, 4]",36,17,0.12844863490940442,1,0.005,-1
23,10,24,"[2, 5, 1, 2, 5, 0, 0, 3, 4, 3]",13,12,0.3022850150750202,1,0.005,-1
24,10,21,"[8, 10, 5, 5, 8, 3, 8, 6, 8, 7]",52,16,0.1110287000283837,1,0.005,-1
25,10,44,"[3, 1, 10, 0, 2, 2, 2, 3, 1, 4]",12,16,0.31783783794545295,1,0.005,-1
26,10,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.09697559453392898,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,11,10,"[3, 5, 2, 4, 0, 5, 3, 0, 2, 3]",16,11,0.2985250002045833,1,0.005,-1
3,11,0,"[203, 253, 194, 217, 212, 219, 188, 251, 195, 206]",46,16,0.0,1,0.005,-1
4,11,38,"[10, 8, 4, 6, 3, 7, 7, 5, 6, 5]",51,10,0.11464894642001039,1,0.005,-1
5,11,20,"[2, 3, 2, 3, 3, 1, 3, 4, 3, 3]",12,15,0.10816605893847764,1,0.005,-1
6,11,27,"[8, 7, 8, 4, 3, 2, 4, 10, 7, 2]",38,17,0.17606786745500966,1,0.005,-1
7,11,47,"[5, 2, 4, 5, 6, 7, 8, 9, 2, 4]",38,14,0.16029205772379748,1,0.005,-1
8,11,41,"[0, 2, 3, 5, 7, 3, 2, 3, 2, 1]",18,10,0.2584391804708627,1,0.005,-1
9,11,36,"[2, 4, 8, 4, 3, 2, 0, 4, 6, 1]",17,17,0.2625798367190598,1,0.005,-1
10,11,24,"[2, 5, 1, 2, 5, 0, 0, 3, 4, 3]",13,12,0.3022850150750202,1,0.005,-1
11,11,33,"[5, 12, 5, 8, 2, 3, 5, 10, 9, 4]",48,15,0.16116229662681003,1,0.005,-1
12,11,21,"[8, 10, 5, 5, 8, 3, 8, 6, 8, 7]",52,16,0.1110287000283837,1,0.005,-1
13,11,25,"[3, 7, 3, 5, 7, 3, 6, 6, 3, 5]",36,12,0.10724398436946374,1,0.005,-1
14,11,46,"[3, 4, 3, 6, 8, 5, 3, 4, 5, 3]",29,15,0.11706039392754984,1,0.005,-1
15,11,49,"[4, 4, 4, 4, 4, 9, 4, 11, 5, 4]",36,17,0.12844863490940442,1,0.005,-1
16,11,26,"[2, 4, 4, 3, 3, 5, 3, 2, 4, 1]",21,10,0.14349832872834073,1,0.005,-1
17,11,4,"[2, 8, 3, 3, 5, 3, 8, 4, 4, 8]",36,12,0.16125141253579278,1,0.005,-1
18,11,28,"[3, 4, 5, 2, 3, 4, 1, 5, 4, 2]",20,13,0.1360385973327667,1,0.005,-1
19,11,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.14999139429168024,1,0.005,-1
20,11,2,"[7, 5, 3, 7, 2, 4, 0, 14, 4, 3]",33,16,0.25197372675116125,1,0.005,-1
21,11,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.09697559453392898,1,0.005,-1
22,11,16,"[3, 7, 2, 3, 4, 2, 4, 7, 4, 2]",25,13,0.13782327036329392,1,0.005,-1
23,11,42,"[5, 5, 5, 3, 5, 3, 1, 6, 6, 5]",34,10,0.13390806429629565,1,0.005,-1
24,11,45,"[6, 2, 3, 8, 4, 5, 4, 3, 1, 2]",25,13,0.1906427880020671,1,0.005,-1
25,11,40,"[6, 4, 3, 8, 6, 7, 4, 4, 7, 6]",40,15,0.11283336418322637,1,0.005,-1
26,11,37,"[3, 3, 3, 3, 6, 2, 2, 6, 2, 2]",19,13,0.13592619065502534,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,12,45,"[6, 2, 3, 8, 4, 5, 4, 3, 1, 2]",25,13,0.1906427880020671,1,0.005,-1
3,12,48,"[10, 8, 3, 3, 7, 10, 6, 5, 7, 2]",47,14,0.1644070332712964,1,0.005,-1
4,12,34,"[1, 2, 6, 6, 2, 6, 1, 3, 3, 1]",15,16,0.231232482375356,1,0.005,-1
5,12,29,"[10, 9, 5, 4, 2, 3, 6, 3, 2, 8]",41,11,0.19225796271201842,1,0.005,-1
6,12,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.13685495494205518,1,0.005,-1
7,12,4,"[2, 8, 3, 3, 5, 3, 8, 4, 4, 8]",36,12,0.16125141253579278,1,0.005,-1
8,12,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.09697559453392898,1,0.005,-1
9,12,42,"[5, 5, 5, 3, 5, 3, 1, 6, 6, 5]",34,10,0.13390806429629565,1,0.005,-1
10,12,47,"[5, 2, 4, 5, 6, 7, 8, 9, 2, 4]",38,14,0.16029205772379748,1,0.005,-1
11,12,30,"[1, 3, 1, 6, 5, 2, 0, 2, 2, 2]",12,12,0.2624433352693839,1,0.005,-1
12,12,46,"[3, 4, 3, 6, 8, 5, 3, 4, 5, 3]",29,15,0.11706039392754984,1,0.005,-1
13,12,38,"[10, 8, 4, 6, 3, 7, 7, 5, 6, 5]",51,10,0.11464894642001039,1,0.005,-1
14,12,44,"[3, 1, 10, 0, 2, 2, 2, 3, 1, 4]",12,16,0.31783783794545295,1,0.005,-1
15,12,49,"[4, 4, 4, 4, 4, 9, 4, 11, 5, 4]",36,17,0.12844863490940442,1,0.005,-1
16,12,21,"[8, 10, 5, 5, 8, 3, 8, 6, 8, 7]",52,16,0.1110287000283837,1,0.005,-1
17,12,41,"[0, 2, 3, 5, 7, 3, 2, 3, 2, 1]",18,10,0.2584391804708627,1,0.005,-1
18,12,5,"[5, 2, 3, 4, 3, 4, 6, 3, 4, 2]",25,11,0.1392683745732049,1,0.005,-1
19,12,24,"[2, 5, 1, 2, 5, 0, 0, 3, 4, 3]",13,12,0.3022850150750202,1,0.005,-1
20,12,11,"[6, 7, 4, 6, 4, 8, 5, 7, 4, 6]",42,15,0.06617129076272497,1,0.005,-1
21,12,8,"[2, 4, 2, 2, 1, 1, 5, 2, 3, 8]",20,10,0.22932322602159508,1,0.005,-1
22,12,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.25972998979479855,1,0.005,-1
23,12,33,"[5, 12, 5, 8, 2, 3, 5, 10, 9, 4]",48,15,0.16116229662681003,1,0.005,-1
24,12,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.1724960424695065,1,0.005,-1
25,12,18,"[3, 1, 4, 6, 2, 3, 2, 1, 2, 7]",14,17,0.22856803428595832,1,0.005,-1
26,12,37,"[3, 3, 3, 3, 6, 2, 2, 6, 2, 2]",19,13,0.13592619065502534,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,13,18,"[3, 1, 4, 6, 2, 3, 2, 1, 2, 7]",14,17,0.22856803428595832,1,0.005,-1
3,13,46,"[3, 4, 3, 6, 8, 5, 3, 4, 5, 3]",29,15,0.11706039392754984,1,0.005,-1
4,13,35,"[5, 4, 5, 7, 6, 4, 4, 10, 6, 3]",38,16,0.1101880803515714,1,0.005,-1
5,13,48,"[10, 8, 3, 3, 7, 10, 6, 5, 7, 2]",47,14,0.1644070332712964,1,0.005,-1
6,13,0,"[203, 253, 194, 217, 212, 219, 188, 251, 195, 206]",46,16,0.0,1,0.005,-1
7,13,42,"[5, 5, 5, 3, 5, 3, 1, 6, 6, 5]",34,10,0.13390806429629565,1,0.005,-1
8,13,23,"[2, 6, 1, 3, 2, 5, 1, 5, 6, 6]",24,13,0.19184197424347832,1,0.005,-1
9,13,6,"[0, 14, 1, 6, 5, 4, 5, 6, 4, 2]",31,16,0.26771571846760056,1,0.005,-1
10,13,28,"[3, 4, 5, 2, 3, 4, 1, 5, 4, 2]",20,13,0.1360385973327667,1,0.005,-1
11,13,29,"[10, 9, 5, 4, 2, 3, 6, 3, 2, 8]",41,11,0.19225796271201842,1,0.005,-1
12,13,27,"[8, 7, 8, 4, 3, 2, 4, 10, 7, 2]",38,17,0.17606786745500966,1,0.005,-1
13,13,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.09697559453392898,1,0.005,-1
14,13,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.1724960424695065,1,0.005,-1
15,13,33,"[5, 12, 5, 8, 2, 3, 5, 10, 9, 4]",48,15,0.16116229662681003,1,0.005,-1
16,13,44,"[3, 1, 10, 0, 2, 2, 2, 3, 1, 4]",12,16,0.31783783794545295,1,0.005,-1
17,13,45,"[6, 2, 3, 8, 4, 5, 4, 3, 1, 2]",25,13,0.1906427880020671,1,0.005,-1
18,13,30,"[1, 3, 1, 6, 5, 2, 0, 2, 2, 2]",12,12,0.2624433352693839,1,0.005,-1
19,13,5,"[5, 2, 3, 4, 3, 4, 6, 3, 4, 2]",25,11,0.1392683745732049,1,0.005,-1
20,13,40,"[6, 4, 3, 8, 6, 7, 4, 4, 7, 6]",40,15,0.11283336418322637,1,0.005,-1
21,13,2,"[7, 5, 3, 7, 2, 4, 0, 14, 4, 3]",33,16,0.25197372675116125,1,0.005,-1
22,13,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.2129924091322133,1,0.005,-1
23,13,22,"[2, 2, 2, 2, 7, 7, 8, 7, 7, 8]",35,17,0.20581720803647757,1,0.005,-1
24,13,47,"[5, 2, 4, 5, 6, 7, 8, 9, 2, 4]",38,14,0.16029205772379748,1,0.005,-1
25,13,36,"[2, 4, 8, 4, 3, 2, 0, 4, 6, 1]",17,17,0.2625798367190598,1,0.005,-1
26,13,11,"[6, 7, 4, 6, 4, 8, 5, 7, 4, 6]",42,15,0.06617129076272497,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,14,39,"[4, 8, 5, 2, 5, 10, 3, 8, 4, 5]",42,12,0.13628383763268043,1,0.005,-1
3,14,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.1724960424695065,1,0.005,-1
4,14,2,"[7, 5, 3, 7, 2, 4, 0, 14, 4, 3]",33,16,0.25197372675116125,1,0.005,-1
5,14,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.25972998979479855,1,0.005,-1
6,14,1,"[4, 2, 3, 1, 3, 4, 1, 5, 1, 4]",15,13,0.18191017407292348,1,0.005,-1
7,14,22,"[2, 2, 2, 2, 7, 7, 8, 7, 7, 8]",35,17,0.20581720803647757,1,0.005,-1
8,14,8,"[2, 4, 2, 2, 1, 1, 5, 2, 3, 8]",20,10,0.22932322602159508,1,0.005,-1
9,14,46,"[3, 4, 3, 6, 8, 5, 3, 4, 5, 3]",29,15,0.11706039392754984,1,0.005,-1
10,14,16,"[3, 7, 2, 3, 4, 2, 4, 7, 4, 2]",25,13,0.13782327036329392,1,0.005,-1
11,14,28,"[3, 4, 5, 2, 3, 4, 1, 5, 4, 2]",20,13,0.1360385973327667,1,0.005,-1
12,14,10,"[3, 5, 2, 4, 0, 5, 3, 0, 2, 3]",16,11,0.2985250002045833,1,0.005,-1
13,14,4,"[2, 8, 3, 3, 5, 3, 8, 4, 4, 8]",36,12,0.16125141253579278,1,0.005,-1
14,14,12,"[6, 6, 3, 5, 3, 11, 5, 2, 4, 7]",36,16,0.16526035806401035,1,0.005,-1
15,14,20,"[2, 3, 2, 3, 3, 1, 3, 4, 3, 3]",12,15,0.10816605893847764,1,0.005,-1
16,14,47,"[5, 2, 4, 5, 6, 7, 8, 9, 2, 4]",38,14,0.16029205772379748,1,0.005,-1
17,14,40,"[6, 4, 3, 8, 6, 7, 4, 4, 7, 6]",40,15,0.11283336418322637,1,0.005,-1
18,14,35,"[5, 4, 5, 7, 6, 4, 4, 10, 6, 3]",38,16,0.1101880803515714,1,0.005,-1
19,14,24,"[2, 5, 1, 2, 5, 0, 0, 3, 4, 3]",13,12,0.3022850150750202,1,0.005,-1
20,14,27,"[8, 7, 8, 4, 3, 2, 4, 10, 7, 2]",38,17,0.17606786745500966,1,0.005,-1
21,14,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.13685495494205518,1,0.005,-1
22,14,44,"[3, 1, 10, 0, 2, 2, 2, 3, 1, 4]",12,16,0.31783783794545295,1,0.005,-1
23,14,38,"[10, 8, 4, 6, 3, 7, 7, 5, 6, 5]",51,10,0.11464894642001039,1,0.005,-1
24,14,37,"[3, 3, 3, 3, 6, 2, 2, 6, 2, 2]",19,13,0.13592619065502534,1,0.005,-1
25,14,43,"[5, 8, 9, 6, 3, 2, 8, 3, 6, 6]",44,12,0.1652699434197492,1,0.005,-1
26,14,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.28249390814299774,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,15,43,"[5, 8, 9, 6, 3, 2, 8, 3, 6, 6]",44,12,0.1652699434197492,1,0.005,-1
3,15,10,"[3, 5, 2, 4, 0, 5, 3, 0, 2, 3]",16,11,0.2985250002045833,1,0.005,-1
4,15,37,"[3, 3, 3, 3, 6, 2, 2, 6, 2, 2]",19,13,0.13592619065502534,1,0.005,-1
5,15,1,"[4, 2, 3, 1, 3, 4, 1, 5, 1, 4]",15,13,0.18191017407292348,1,0.005,-1
6,15,48,"[10, 8, 3, 3, 7, 10, 6, 5, 7, 2]",47,14,0.1644070332712964,1,0.005,-1
7,15,45,"[6, 2, 3, 8, 4, 5, 4, 3, 1, 2]",25,13,0.1906427880020671,1,0.005,-1
8,15,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.13685495494205518,1,0.005,-1
9,15,39,"[4, 8, 5, 2, 5, 10, 3, 8, 4, 5]",42,12,0.13628383763268043,1,0.005,-1
10,15,4,"[2, 8, 3, 3, 5, 3, 8, 4, 4, 8]",36,12,0.16125141253579278,1,0.005,-1
11,15,29,"[10, 9, 5, 4, 2, 3, 6, 3, 2, 8]",41,11,0.19225796271201842,1,0.005,-1
12,15,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.25972998979479855,1,0.005,-1
13,15,21,"[8, 10, 5, 5, 8, 3, 8, 6, 8, 7]",52,16,0.1110287000283837,1,0.005,-1
14,15,12,"[6, 6, 3, 5, 3, 11, 5, 2, 4, 7]",36,16,0.16526035806401035,1,0.005,-1
15,15,30,"[1, 3, 1, 6, 5, 2, 0, 2, 2, 2]",12,12,0.2624433352693839,1,0.005,-1
16,15,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.14999139429168024,1,0.005,-1
17,15,31,"[5, 6, 3, 10, 3, 4, 1, 5, 5, 5]",33,14,0.15905027490748738,1,0.005,-1
18,15,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.2129924091322133,1,0.005,-1
19,15,42,"[5, 5, 5, 3, 5, 3, 1, 6, 6, 5]",34,10,0.13390806429629565,1,0.005,-1
20,15,27,"[8, 7, 8, 4, 3, 2, 4, 10, 7, 2]",38,17,0.17606786745500966,1,0.005,-1
21,15,46,"[3, 4, 3, 6, 8, 5, 3, 4, 5, 3]",29,15,0.11706039392754984,1,0.005,-1
22,15,2,"[7, 5, 3, 7, 2, 4, 0, 14, 4, 3]",33,16,0.25197372675116125,1,0.005,-1
23,15,8,"[2, 4, 2, 2, 1, 1, 5, 2, 3, 8]",20,10,0.22932322602159508,1,0.005,-1
24,15,11,"[6, 7, 4, 6, 4, 8, 5, 7, 4, 6]",42,15,0.06617129076272497,1,0.005,-1
25,15,36,"[2, 4, 8, 4, 3, 2, 0, 4, 6, 1]",17,17,0.2625798367190598,1,0.005,-1
26,15,28,"[3, 4, 5, 2, 3, 4, 1, 5, 4, 2]",20,13,0.1360385973327667,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,16,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.13685495494205518,1,0.005,-1
3,16,12,"[6, 6, 3, 5, 3, 11, 5, 2, 4, 7]",36,16,0.16526035806401035,1,0.005,-1
4,16,18,"[3, 1, 4, 6, 2, 3, 2, 1, 2, 7]",14,17,0.22856803428595832,1,0.005,-1
5,16,44,"[3, 1, 10, 0, 2, 2, 2, 3, 1, 4]",12,16,0.31783783794545295,1,0.005,-1
6,16,48,"[10, 8, 3, 3, 7, 10, 6, 5, 7, 2]",47,14,0.1644070332712964,1,0.005,-1
7,16,20,"[2, 3, 2, 3, 3, 1, 3, 4, 3, 3]",12,15,0.10816605893847764,1,0.005,-1
8,16,34,"[1, 2, 6, 6, 2, 6, 1, 3, 3, 1]",15,16,0.231232482375356,1,0.005,-1
9,16,21,"[8, 10, 5, 5, 8, 3, 8, 6, 8, 7]",52,16,0.1110287000283837,1,0.005,-1
10,16,28,"[3, 4, 5, 2, 3, 4, 1, 5, 4, 2]",20,13,0.1360385973327667,1,0.005,-1
11,16,42,"[5, 5, 5, 3, 5, 3, 1, 6, 6, 5]",34,10,0.13390806429629565,1,0.005,-1
12,16,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.1724960424695065,1,0.005,-1
13,16,24,"[2, 5, 1, 2, 5, 0, 0, 3, 4, 3]",13,12,0.3022850150750202,1,0.005,-1
14,16,41,"[0, 2, 3, 5, 7, 3, 2, 3, 2, 1]",18,10,0.2584391804708627,1,0.005,-1
15,16,40,"[6, 4, 3, 8, 6, 7, 4, 4, 7, 6]",40,15,0.11283336418322637,1,0.005,-1
16,16,25,"[3, 7, 3, 5, 7, 3, 6, 6, 3, 5]",36,12,0.10724398436946374,1,0.005,-1
17,16,38,"[10, 8, 4, 6, 3, 7, 7, 5, 6, 5]",51,10,0.11464894642001039,1,0.005,-1
18,16,29,"[10, 9, 5, 4, 2, 3, 6, 3, 2, 8]",41,11,0.19225796271201842,1,0.005,-1
19,16,27,"[8, 7, 8, 4, 3, 2, 4, 10, 7, 2]",38,17,0.17606786745500966,1,0.005,-1
20,16,35,"[5, 4, 5, 7, 6, 4, 4, 10, 6, 3]",38,16,0.1101880803515714,1,0.005,-1
21,16,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.14999139429168024,1,0.005,-1
22,16,43,"[5, 8, 9, 6, 3, 2, 8, 3, 6, 6]",44,12,0.1652699434197492,1,0.005,-1
23,16,16,"[3, 7, 2, 3, 4, 2, 4, 7, 4, 2]",25,13,0.13782327036329392,1,0.005,-1
24,16,8,"[2, 4, 2, 2, 1, 1, 5, 2, 3, 8]",20,10,0.22932322602159508,1,0.005,-1
25,16,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.09697559453392898,1,0.005,-1
26,16,45,"[6, 2, 3, 8, 4, 5, 4, 3, 1, 2]",25,13,0.1906427880020671,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,17,43,"[5, 8, 9, 6, 3, 2, 8, 3, 6, 6]",44,12,0.1652699434197492,1,0.005,-1
3,17,36,"[2, 4, 8, 4, 3, 2, 0, 4, 6, 1]",17,17,0.2625798367190598,1,0.005,-1
4,17,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.25972998979479855,1,0.005,-1
5,17,20,"[2, 3, 2, 3, 3, 1, 3, 4, 3, 3]",12,15,0.10816605893847764,1,0.005,-1
6,17,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.14999139429168024,1,0.005,-1
7,17,28,"[3, 4, 5, 2, 3, 4, 1, 5, 4, 2]",20,13,0.1360385973327667,1,0.005,-1
8,17,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.13685495494205518,1,0.005,-1
9,17,11,"[6, 7, 4, 6, 4, 8, 5, 7, 4, 6]",42,15,0.06617129076272497,1,0.005,-1
10,17,49,"[4, 4, 4, 4, 4, 9, 4, 11, 5, 4]",36,17,0.12844863490940442,1,0.005,-1
11,17,38,"[10, 8, 4, 6, 3, 7, 7, 5, 6, 5]",51,10,0.11464894642001039,1,0.005,-1
12,17,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.2129924091322133,1,0.005,-1
13,17,34,"[1, 2, 6, 6, 2, 6, 1, 3, 3, 1]",15,16,0.231232482375356,1,0.005,-1
14,17,24,"[2, 5, 1, 2, 5, 0, 0, 3, 4, 3]",13,12,0.3022850150750202,1,0.005,-1
15,17,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.09697559453392898,1,0.005,-1
16,17,16,"[3, 7, 2, 3, 4, 2, 4, 7, 4, 2]",25,13,0.13782327036329392,1,0.005,-1
17,17,27,"[8, 7, 8, 4, 3, 2, 4, 10, 7, 2]",38,17,0.17606786745500966,1,0.005,-1
18,17,41,"[0, 2, 3, 5, 7, 3, 2, 3, 2, 1]",18,10,0.2584391804708627,1,0.005,-1
19,17,48,"[10, 8, 3, 3, 7, 10, 6, 5, 7, 2]",47,14,0.1644070332712964,1,0.005,-1
20,17,40,"[6, 4, 3, 8, 6, 7, 4, 4, 7, 6]",40,15,0.11283336418322637,1,0.005,-1
21,17,39,"[4, 8, 5, 2, 5, 10, 3, 8, 4, 5]",42,12,0.13628383763268043,1,0.005,-1
22,17,45,"[6, 2, 3, 8, 4, 5, 4, 3, 1, 2]",25,13,0.1906427880020671,1,0.005,-1
23,17,26,"[2, 4, 4, 3, 3, 5, 3, 2, 4, 1]",21,10,0.14349832872834073,1,0.005,-1
24,17,4,"[2, 8, 3, 3, 5, 3, 8, 4, 4, 8]",36,12,0.16125141253579278,1,0.005,-1
25,17,23,"[2, 6, 1, 3, 2, 5, 1, 5, 6, 6]",24,13,0.19184197424347832,1,0.005,-1
26,17,46,"[3, 4, 3, 6, 8, 5, 3, 4, 5, 3]",29,15,0.11706039392754984,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,18,7,"[3, 1, 6, 5, 5, 4, 5, 4, 3, 3]",22,17,0.15955729230304616,1,0.005,-1
3,18,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.09697559453392898,1,0.005,-1
4,18,49,"[4, 4, 4, 4, 4, 9, 4, 11, 5, 4]",36,17,0.12844863490940442,1,0.005,-1
